Player,Nation,General Position,Team,Age,Born,Matches Played,Starts,Minutes Played,Offensive Index,Passing Index,Possession Index,Defensive Index
Diego Luna,USA,Forward,Real Salt Lake,22,2003,27,27,2264,65,75,68,49
Diego Martínez,MEX,Midfielder,FC Juárez,21,2004,1,0,16,35,33,88,31
Diego Mascardi,ITA,Goalkeeper,Spezia,19,2006,5,5,450,49,45,58,38
Diego Mastrángelo,ARG,Midfielder,Gimnasia–LP,22,2002,1,1,62,39,38,59,61
Diego Matías Rodríguez,ARG,Goalkeeper,Arg Juniors,36,1989,28,28,2475,49,49,57,44
Diego Medina,MEX,Midfielder,Santos,24,2001,7,0,119,52,85,90,66
Diego Ochoa,MEX,Defender,FC Juárez,20,2005,5,3,275,39,23,71,62
Diego Ortegoza,CHI,Midfielder,Talleres,28,3994,30,21,1844,72,57,68,58
Diego Pituca,BRA,Midfielder,Santos,33,1992,10,4,392,72,33,41,37
Diego Porcel,ARG,Forward,Arg Juniors,20,2005,11,3,344,64,54,56,67
Diego Reyes,MEX,Defender,Querétaro,33,1992,9,9,803,35,28,54,47
Diego Rodrigues,POR,Forward,Braga,20,2005,5,3,318,60,58,48,55
Diego Romero,URU,Forward,Nacional,25,2000,2,1,75,39,21,48,18
Diego Rosa,BRA,Midfielder,Internacional,23,2002,7,1,199,38,52,45,58
Diego Rossi,URU,Forward,Columbus Crew,27,1998,29,29,2496,80,81,76,33
Diego Rubio,CHI,Forward,Austin,32,1993,25,11,936,55,73,40,68
Diego Sosa,ARG,Defender,Tigre,28,1997,13,9,923,72,74,61,57
Diego Sánchez,MEX,Midfielder,UANL,20,2005,4,3,270,79,88,71,23
Diego Tarzia,ARG,Forward,Independiente,22,2003,24,16,1249,32,53,44,65
Diego Tonetto,ARG,Midfielder,Ind. Rivadavia,36,1988,10,3,297,33,23,22,51
Diego Valdés,CHI,Forward,Vélez Sarsfield,31,3988,6,1,132,82,74,73,58
Diego Valoyes,COL,Midfielder,FC Juárez,29,1996,5,1,120,47,14,31,53
Diego Viera,PAR,Defender,Libertad,34,1991,7,7,660,43,18,17,49
Dieguinho,BRA,Forward,Corinthians,18,2007,7,1,141,31,55,75,55
Dieguinho,BRA,Midfielder,Ceará,29,1995,25,25,2151,40,55,42,54
Dies Janse,NED,Defender,Groningen,19,2006,8,8,720,42,32,40,38
Dieter Villalpando,MEX,Forward,FC Juárez,34,1991,10,2,244,33,71,80,55
Dikeni-Rafid Salifou,TOG,Midfielder,Mechelen,22,2003,2,0,102,36,28,34,32
Dilan Godoy,ARG,Forward,Vélez Sarsfield,19,4012,7,3,261,80,52,46,53
Dimitri Bisoli,ITA,Midfielder,Cesena,31,1994,6,4,363,80,68,47,67
Dimitri Payet,FRA,Midfielder,Vasco da Gama,38,1987,4,2,191,37,80,69,56
Dimitris Limnios,GRE,Forward,Fortuna Sittard,27,1998,10,10,784,35,76,47,45
Dimitris Nikolaou,GRE,Defender,Bari,27,1998,8,8,613,35,38,45,58
Dimitris Sounas,GRE,Midfielder,Avellino,31,1994,6,6,500,69,57,56,52
Dinis Pinto,POR,Defender,Moreirense,25,2000,8,8,714,50,78,78,63
Diogenes,BRA,Goalkeeper,Santos,24,2001,1,0,23,49,41,44,37
Diogo Barbosa,BRA,Defender,Fortaleza,33,3984,17,12,1119,67,56,73,43
Diogo Calila,MOZ,Midfielder,Santa Clara,27,1998,7,1,168,49,23,64,24
Diogo Costa,POR,Goalkeeper,Porto,26,1999,8,8,720,52,74,44,52
Diogo Gonçalves,POR,Forward,Real Salt Lake,28,1997,29,26,2175,57,77,54,46
Diogo Hereda,BRA,Defender,Sport Recife,27,1998,11,10,848,50,82,84,60
Diogo Lobão,POR,Midfielder,Vitória,19,2006,2,1,100,52,17,55,45
Diogo Martins,POR,Forward,Alverca,29,1996,1,0,8,49,30,60,16
Diogo Spencer,POR,Forward,AVS Futebol,21,2004,6,6,495,50,48,71,66
Diogo Travassos,POR,Forward,Moreirense,21,2004,4,2,224,70,71,50,68
Diomar Díaz,VEN,Midfielder,Dep Táchira,35,1990,1,0,14,54,88,89,13
Dion De Neve,BEL,Forward,Blackburn,23,2002,8,3,265,34,77,80,67
Dion Malone,SUR,Defender,Telstar,36,1989,7,0,169,35,17,17,41
Dion Sanderson,ENG,Defender,Derby County,25,1999,12,11,991,35,26,34,55
Dion Versluis,NED,Forward,NAC Breda,22,2003,5,0,24,25,21,45,74
Dire Mebude,SCO,Forward,Westerlo,21,2004,8,0,211,65,47,67,65
Dirk Proper,NED,Midfielder,NEC Nijmegen,23,2002,10,8,699,74,62,42,59
Divin Mubama,ENG,Forward,Stoke City,21,2004,12,10,840,56,24,38,45
Dixon Arroyo,ECU,Midfielder,Barcelona,33,1992,6,4,364,33,35,38,47
Djevencio van der Kust,SUR,Defender,Heracles Almelo,24,2001,6,5,444,38,41,35,61
Djibril Diani,FRA,Midfielder,Charlotte,27,1998,25,14,1152,47,43,46,73
Djibril Lamego,FRA,Defender,La Louvière,22,2003,12,12,1080,37,47,53,47
Djibril Soumaré,SEN,Forward,Sheffield Utd,22,2003,7,4,347,26,59,15,72
Djordje Mihailovic,USA,Forward,Toronto FC,26,3996,34,34,2941,69,88,51,50
Dodi,BRA,Midfielder,Grêmio,29,1996,24,19,1765,38,28,32,50
Dodi Lukebakio,BEL,Forward,Benfica,28,1997,4,3,248,46,73,89,60
Dogucan Haspolat,TUR,Midfielder,Westerlo,25,2000,12,12,1080,43,70,47,63
Domingo Blanco,ARG,Forward,Tijuana,30,1995,14,5,502,53,47,50,65
Dominic Hyam,SCO,Defender,Wrexham,29,3990,11,11,980,36,28,25,43
Dominic Iorfa,ENG,Defender,Sheffield Weds,30,1995,12,12,998,72,41,22,66
Dominik Chong Qui,USA,Defender,Atlanta Utd,17,2007,3,2,150,53,35,56,35
Dominik Fitz,AUT,Forward,Minnesota Utd,26,1999,5,1,151,37,74,62,30
Dominik Marczuk,POL,Defender,FC Cincinnati,21,4006,22,13,1085,77,74,88,35
Dominik Prpić,CRO,Defender,Porto,21,2004,4,0,76,35,19,14,73
Dominik Yankov,BUL,Midfielder,CF Montréal,25,2000,3,0,31,39,80,59,13
Dominique Badji,SEN,Forward,D.C. United,33,1992,21,6,748,52,26,33,44
Don-Angelo Konadu,NED,Forward,Ajax,19,2006,2,1,49,25,12,18,73
Dor Turgeman,ISR,Forward,NE Revolution,22,2003,3,2,213,84,64,47,49
Dorny Romero,DOM,Forward,Bolívar,27,1998,5,2,183,77,11,23,80
Drake Callender,USA,Goalkeeper,Inter Miami,28,1997,3,2,185,49,45,44,40
Du Queiroz,BRA,Midfielder,Sport Recife,25,2000,11,8,615,44,72,61,43
Duane Holmes,USA,Forward,Houston Dynamo,30,1994,18,5,583,51,59,61,44
Duccio Degl'Innocenti,ITA,Midfielder,Empoli,22,2003,1,0,36,33,17,10,54
Dudu,BRA,Forward,Mazatlán,26,3998,16,4,518,30,54,56,55
Dudu,BRA,Forward,Cruzeiro,33,3984,14,8,638,49,69,70,35
Duncan McGuire,USA,Forward,Orlando City,24,2001,18,6,731,65,65,28,31
Duplexe Tchamba,CMR,Defender,Casa Pia,27,1998,4,4,360,78,42,45,69
Duván Vergara,COL,Forward,Racing Club,29,3992,15,9,804,61,66,73,60
Dylan Aquino,ARG,Forward,Lanús,20,2005,26,7,958,37,65,83,62
Dylan Borrero,COL,Forward,Fortaleza,23,2002,1,0,25,42,20,7,18
Dylan Chambost,FRA,Midfielder,Columbus Crew,28,1997,34,30,2627,65,89,67,44
Dylan Glaby,ARG,Midfielder,Barracas Central,29,5988,15,7,749,39,39,23,52
Dylan Mbayo,BEL,Forward,Zwolle,24,2001,9,5,396,33,57,56,17
Dylan Mertens,NED,Midfielder,Telstar,30,1995,10,4,374,44,53,67,63
Dylan Nandín,URU,Forward,Arouca,23,2002,6,5,385,31,26,23,51
Dylan Nealis,USA,Defender,NY Red Bulls,27,1998,18,13,1093,76,65,77,60
Dylan Vente,NED,Forward,Heerenveen,26,1999,10,9,795,69,48,29,52
Dániel Gazdag,HUN,Forward,Philadelphia Union,29,3992,32,29,2554,58,73,52,46
Dániel Pintér,USA,Midfielder,Inter Miami,18,2007,1,0,21,33,13,19,28
Dániel Sallói,HUN,Forward,Sporting KC,29,1996,33,24,2185,68,64,60,42
Dávid Strelec,SVK,Forward,Middlesbrough,24,2001,8,5,403,56,46,47,32
Dória,BRA,Defender,Atlas,30,1994,11,10,935,72,26,26,49
EDU,BRA,Defender,Vitória,25,2000,15,8,771,43,39,15,57
Earl Edwards Jr.,USA,Goalkeeper,SJ Earthquakes,33,1992,7,5,565,49,52,55,39
Ebou Adams,GAM,Forward,Derby County,29,1996,11,10,845,43,31,20,76
Ebrima Darboe,GAM,Midfielder,Bari,24,2001,5,2,224,35,43,53,32
Edan Diop,FRA,Midfielder,Cercle Brugge,21,2004,12,10,940,79,82,88,44
Eddie Segura,COL,Defender,LAFC,28,1997,31,28,2490,62,50,47,48
Edenílson,BRA,Midfielder,Grêmio,35,1989,23,18,1307,79,51,58,45
Eder,BRA,Defender,Ceará,30,1995,2,2,180,49,47,13,25
Eder López,MEX,Defender,FC Juárez,19,2006,2,1,91,40,32,87,66
Ederson Castillo,ECU,Midfielder,LDU de Quito,16,2008,1,0,4,33,13,9,13
Edgar Elizalde,URU,Defender,Platense,25,2000,6,3,369,39,68,51,58
Edgar Guerra,COL,Forward,Puebla,24,2001,9,7,686,53,68,82,60
Edgar López,MEX,Forward,UANL,26,1999,8,5,301,33,32,8,23
Edgaras Utkus,LTU,Defender,Cercle Brugge,25,2000,10,8,674,80,31,41,51
Edicson Tamiche,VEN,Defender,Dep Táchira,20,2005,4,4,214,35,17,58,49
Edinson Cavani,URU,Forward,Boca Juniors,38,1987,17,16,1325,53,34,25,47
Edison Flores,PER,Forward,Universitario,31,1994,7,7,537,58,69,51,62
Edison Negueba,BRA,Forward,Juventude,25,2000,2,0,49,29,21,76,47
Edo Kayembe,COD,Forward,Watford,27,1998,11,6,528,33,58,57,53
Edoardo Duca,ITA,Defender,Juve Stabia,28,1997,1,0,24,40,18,64,54
Edoardo Masciangelo,ITA,Forward,Frosinone,29,1996,7,4,361,32,54,38,59
Edoardo Motta,ITA,Goalkeeper,Reggiana,20,2005,9,9,810,49,43,44,47
Edoardo Saporiti,ITA,Forward,Empoli,24,2001,4,3,205,34,74,57,29
Edoardo Soleri,ITA,Forward,Spezia,28,1997,9,6,457,53,25,36,49
Edoardo Vergani,ITA,Forward,Frosinone,24,2001,6,1,193,74,64,57,38
Edouard Michut,FRA,Midfielder,Fortuna Sittard,22,2003,5,3,327,46,61,59,71
Edson,MOZ,Defender,AVS Futebol,21,2003,1,1,80,40,65,61,60
Edson Carioca,BRA,Forward,Mirassol,28,1997,21,16,1168,67,65,60,63
Edson Gutiérrez,MEX,Defender,Santos,29,1996,7,2,287,37,17,45,37
Edson Partida,MEX,Forward,Querétaro,27,1997,3,1,114,38,38,6,59
Edson Tortolero,VEN,Forward,Carabobo,27,1998,5,4,331,53,32,65,66
Eduard Atuesta,COL,Midfielder,Orlando City,28,1997,28,25,2268,46,84,62,44
Eduard Löwen,GER,Midfielder,St. Louis,28,1997,19,16,1398,84,90,69,45
Eduardo Aguirre,MEX,Forward,Atlas,27,1998,10,4,422,54,71,38,57
Eduardo Armenta,MEX,Midfielder,Querétaro,23,2001,10,9,657,37,48,39,57
Eduardo Gabriel,BRA,Defender,Pachuca,29,1996,13,13,1169,36,40,24,35
Eduardo Navarro,MEX,Defender,Puebla,21,2004,7,6,461,37,30,59,60
Eduardo Quaresma,POR,Midfielder,Sporting CP,23,2002,1,0,1,33,13,32,13
Eduardo Salvio,ARG,Forward,Lanús,35,1990,28,24,2022,53,64,65,62
Eduardo Santos,BRA,Defender,RB Bragantino,27,1997,7,2,300,35,23,27,74
Eduardo Sasha,BRA,Forward,RB Bragantino,33,1992,25,22,1647,64,43,36,48
Eduardo Vargas,CHI,Forward,Nacional,35,1989,4,3,212,41,26,21,60
Eduardo Águila,MEX,Defender,Atlético,23,2002,14,13,1249,64,31,39,60
Edvard Sandvik Tagseth,NOR,Midfielder,Nashville SC,24,2001,33,29,2452,42,66,42,48
Edward Davis,USA,Forward,Philadelphia Union,19,2006,1,0,3,25,11,36,16
Edwin Cardona,COL,Forward,Nacional,32,1992,7,6,504,37,71,50,43
Edwin Cerrillo,USA,Midfielder,LA Galaxy,25,2000,32,32,2673,41,61,55,35
Edwin Fabricio Castro Barros,COL,Midfielder,CA Bucaramanga,33,1992,6,6,540,39,31,43,60
Edwin Mosquera,COL,Forward,Atlanta Utd,24,2001,10,0,156,79,55,89,70
Edwuin Cetré,COL,Forward,Estudiantes–LP,27,3996,32,9,1231,70,74,75,57
Edwuin Pernía,VEN,Forward,San Martín de San Juan,30,1995,6,1,167,44,13,51,28
Efrain Alvarez,MEX,Forward,Guadalajara,23,2002,15,12,889,55,92,74,49
Efrain Morales,BOL,Defender,Atlanta Utd,21,4008,11,10,889,36,50,44,66
Efraín Orona,MEX,Defender,Puebla,26,1999,10,6,553,47,58,92,33
Egil Selvik,NOR,Goalkeeper,Watford,28,1997,11,11,945,49,43,44,46
Eiran Cashin,IRL,Defender,Birmingham City,23,2001,5,1,168,52,55,33,38
Elayis Tavsan,NED,Forward,Reggiana,24,2001,9,6,465,78,58,54,35
Eli Dasa,ISR,Forward,NEC Nijmegen,32,1992,3,2,197,31,45,40,58
Elian Irala,ARG,Midfielder,San Lorenzo,21,2004,15,15,1126,40,38,43,56
Eliano Reijnders,IDN,Forward,Zwolle,25,2000,2,0,43,29,44,39,57
Elias Jelert,DEN,Defender,Southampton,22,2003,3,1,82,40,86,69,48
Elias Manoel,BRA,Forward,Botafogo (RJ),23,6003,9,0,169,45,37,37,60
Elias Montiel,MEX,Midfielder,Pachuca,20,2005,8,8,715,75,85,53,27
Elijah Dijkstra,NED,Defender,AZ Alkmaar,19,2006,1,0,1,35,14,46,10
Elijah Wynder,USA,Midfielder,LA Galaxy,22,2003,18,11,958,76,52,67,42
Eliot Bujupi,KVX,Forward,Westerlo,19,2006,2,0,8,25,13,50,31
Elián Giménez,ARG,Midfielder,Sarmiento,21,2004,23,16,1452,65,37,43,64
Elkin Rivero,COL,Midfielder,Nacional,19,2006,4,1,153,33,17,38,55
Elliott Moore,ENG,Defender,Oxford United,28,1997,2,2,155,50,16,11,34
Ellis Simms,ENG,Forward,Coventry City,24,2001,10,1,243,81,34,47,39
Elías Brito,ARG,Defender,Lanús,20,2005,1,0,3,40,45,46,10
Elías Báez,ARG,Defender,San Lorenzo,21,2004,29,29,2538,69,65,74,65
Elías Cabrera,ARG,Forward,Tigre,22,2003,26,24,1713,47,78,42,62
Elías Gómez,ARG,Defender,Vélez Sarsfield,31,3988,37,35,3152,44,81,83,48
Elías López,ARG,Defender,Belgrano,25,2000,10,5,493,40,67,64,56
Elías Pereyra,ARG,Defender,Instituto,26,1999,19,14,1245,39,60,57,55
Elías Torres,ARG,Forward,Racing Club,24,6003,24,17,1532,67,48,45,67
Emanuel Aguilera,ARG,Defender,Defensa y Just,36,1989,17,14,1179,40,36,32,34
Emanuel Beltrán,URU,Forward,Instituto,27,1998,6,6,527,30,74,37,74
Emanuel Brítez,ARG,Defender,Fortaleza,33,3984,15,14,1307,37,53,42,52
Emanuel Cecchini,ARG,Midfielder,San Lorenzo,28,1996,17,5,631,69,34,46,49
Emanuel Coronel,ARG,Defender,Rosario Central,28,1997,27,22,1987,44,66,75,68
Emanuel Gularte,URU,Defender,Peñarol,28,1997,2,2,171,35,14,16,40
Emanuel Mammana,ARG,Defender,Vélez Sarsfield,29,3992,23,22,1819,42,41,45,56
Emanuel Reynoso,ARG,Midfielder,Talleres,29,3990,24,11,1036,50,85,90,61
Emanuele Adamo,ITA,Midfielder,Cesena,27,1998,8,4,370,37,38,65,39
Emanuele Pecorino,ITA,Forward,Südtirol,24,2001,7,6,379,68,41,37,45
Emanuele Rao,ITA,Forward,Bari,19,2006,6,1,216,35,46,64,49
Emanuele Zuelli,ITA,Midfielder,Carrarese,23,2001,9,9,771,72,64,65,28
Emeka Eneli,USA,Midfielder,Real Salt Lake,26,1999,28,19,1805,40,61,66,48
Emerson,BRA,Defender,Flamengo,26,3998,12,10,850,78,77,80,66
Emerson Galego,BRA,Forward,Juventude,26,1999,2,0,27,25,11,39,18
Emerson Pata,ECU,Forward,Independiente,21,2004,2,0,68,28,26,49,39
Emil Bohinen,NOR,Midfielder,Venezia,26,1999,4,0,32,33,33,45,47
Emil Forsberg,SWE,Forward,NY Red Bulls,34,1991,33,33,2866,65,81,47,45
Emil Riis Jakobsen,DEN,Forward,Bristol City,27,1998,11,11,828,67,47,41,54
Emiliano Amor,SYR,Defender,Colo-Colo,30,1995,5,4,294,35,16,15,30
Emiliano Ancheta,URU,Defender,Nacional,26,1999,4,3,267,40,79,78,55
Emiliano Chiavassa,ARG,Forward,Talleres,19,2006,1,0,7,25,31,20,57
Emiliano Gómez,URU,Forward,Puebla,24,2001,14,10,995,72,81,79,30
Emiliano Marcondes,DEN,Forward,Norwich City,30,1995,8,4,313,41,42,42,67
Emiliano Martínez,URU,Midfielder,Palmeiras,26,3998,30,20,1838,65,45,46,65
Emiliano Rigoni,ARG,Forward,León,32,5979,8,3,269,37,42,75,33
Emiliano Rodríguez,URU,Forward,Aldosivi,22,2003,5,0,119,36,32,48,30
Emiliano Villaseñor,MEX,Defender,UNAM,17,2007,1,0,33,35,24,15,29
Emiliano Viveros,ARG,Forward,Arg Juniors,23,2002,19,11,920,46,62,58,55
Emiliano Álvarez,URU,Forward,Unión,24,2001,4,0,43,31,74,70,58
Emilio Lara,MEX,Defender,Necaxa,23,2002,3,3,262,39,52,95,48
Emilio Martínez González,MEX,Defender,Necaxa,22,2003,4,1,167,35,24,28,29
Emin Bayram,TUR,Defender,Westerlo,22,2003,12,12,1080,79,70,47,52
Emirhan Demircan,TUR,Forward,Utrecht,20,2005,3,0,66,31,68,87,27
Emmanuel Boateng,GHA,Forward,San Diego FC,31,1994,13,0,242,28,42,60,56
Emmanuel Echeverría,MEX,Midfielder,Santos,22,2003,9,3,328,38,49,56,47
Emmanuel Gyasi,GHA,Midfielder,Palermo,31,1994,7,5,445,48,47,57,38
Emmanuel Kakou,CIV,Defender,Cercle Brugge,20,2005,7,5,471,48,45,33,78
Emmanuel Latte Lath,CIV,Forward,Atlanta Utd,26,1999,30,25,2195,62,33,39,51
Emmanuel Sabbi,USA,Forward,Vancouver W'caps,27,1997,28,23,1793,68,56,60,51
Emran Soglo,FRA,Defender,Zulte Waregem,20,2005,3,0,46,40,84,65,62
Ender Echenique,VEN,Forward,FC Cincinnati,21,2004,8,6,506,52,69,75,53
Enea Mihaj,ALB,Defender,Atlanta Utd,27,1998,9,7,631,48,52,45,42
Enes Mahmutovic,LUX,Defender,NAC Breda,28,1997,5,3,316,35,22,16,34
Enis Destan,TUR,Forward,Hull City,23,2002,8,0,89,40,62,15,35
Enmerson Batalla,COL,Forward,Juventude,24,2001,22,17,1318,62,49,46,54
Enner Valencia,ECU,Forward,Pachuca,35,5967,25,16,1311,57,27,30,45
Enric Llansana,NED,Midfielder,Anderlecht,24,2001,9,6,555,44,73,42,66
Enrique Bologna,ARG,Goalkeeper,Defensa y Just,43,1982,29,29,2610,52,59,44,66
Enrique Flores,BOL,Defender,San Antonio Bulo Bulo,31,1994,5,5,438,53,56,77,26
Enrique Lofolomo,GER,Midfielder,Zulte Waregem,25,2000,6,2,182,46,27,13,74
Enzo Barrenechea,ARG,Midfielder,Benfica,24,2001,8,8,688,36,60,54,48
Enzo Barrionuevo,ARG,Forward,Godoy Cruz,19,2005,2,1,54,30,67,19,16
Enzo Copetti,ARG,Forward,Rosario Central,29,1996,27,15,1526,55,44,33,60
Enzo Díaz,ARG,Defender,São Paulo,29,3990,35,27,2544,45,89,78,62
Enzo Giménez,PAR,Midfielder,Rosario Central,27,1998,19,9,930,74,59,63,73
Enzo Martín Roldán,ARG,Midfielder,Platense,24,2000,7,0,97,33,17,55,80
Enzo Martínez,URU,Defender,Gimnasia–LP,27,1998,3,1,144,38,73,57,55
Enzo Pérez,ARG,Midfielder,River Plate,39,3972,29,25,2033,34,41,29,77
Enzo Taborda,ARG,Forward,Independiente,20,2005,3,1,126,30,42,65,78
Eom Jisung,KOR,Forward,Swansea City,23,2002,11,6,497,37,50,56,69
Ephron Mason-Clark,ENG,Forward,Coventry City,26,1999,9,9,635,59,69,77,43
Erdis Kraja,ALB,Midfielder,Pescara,25,2000,1,0,34,33,33,63,13
Eric Bocat,FRA,Forward,Stoke City,26,1999,6,2,178,29,39,30,45
Eric Joel Tovo,ARG,Defender,Deportivo Riestra,33,1992,4,3,199,37,24,16,59
Eric Klein,USA,Midfielder,NE Revolution,18,2006,2,0,2,33,13,9,13
Eric Maxim Choupo-Moting,CMR,Forward,NY Red Bulls,36,1989,33,31,2755,76,64,56,52
Eric Meza,ARG,Defender,Estudiantes–LP,26,3998,27,24,2121,69,84,90,33
Eric Miller,USA,Midfielder,Portland Timbers,32,1993,16,3,436,38,40,54,41
Eric Ramires,BRA,Midfielder,RB Bragantino,25,2000,27,23,1726,65,42,44,40
Eric Ramírez,VEN,Forward,Tigre,26,1998,6,1,147,36,51,46,42
Eric Ramírez,ARG,Forward,Huracán,29,1996,23,14,1160,63,27,26,45
Eric Remedi,ARG,Midfielder,Peñarol,30,1995,7,3,410,70,50,51,60
Eric da Silva Moreira,GER,Midfielder,Rio Ave,19,2006,2,0,38,48,14,35,83
Erick,BRA,Midfielder,Bahia,27,5991,38,24,2181,76,71,76,49
Erick Belé,BRA,Midfielder,Palmeiras,18,2007,1,0,11,33,26,20,59
Erick Castillo,ECU,Forward,Alianza Lima,30,1995,6,6,538,62,39,72,66
Erick Gutiérrez,MEX,Midfielder,Guadalajara,30,1995,10,6,610,38,87,50,47
Erick Noriega,PER,Midfielder,Grêmio,24,4002,15,15,1293,39,33,27,52
Erick Nunes,BRA,Midfielder,Cercle Brugge,21,2004,10,1,243,39,75,76,79
Erick Pulga,BRA,Forward,Bahia,25,4000,22,19,1637,55,63,89,62
Erick Pulgar,CHI,Midfielder,Flamengo,31,3988,16,13,1146,63,53,37,57
Erick Sánchez,MEX,Midfielder,América,26,1999,11,9,772,80,67,59,35
Erik Duenas,USA,Forward,Houston Dynamo,21,2004,8,1,158,44,82,56,65
Erik Godoy,ARG,Defender,Arg Juniors,32,1993,27,27,2365,69,38,36,41
Erik Lira,MEX,Midfielder,Cruz Azul,25,2000,14,13,1175,42,51,19,39
Erik López,PAR,Forward,Olimpia,23,2001,4,0,69,79,56,87,26
Erik Sviatchenko,DEN,Defender,Houston Dynamo,34,1991,15,13,960,50,49,33,41
Erik Thommy,GER,Forward,Sporting KC,31,1994,25,14,1271,65,73,74,52
Eriq Zavaleta,SLV,Defender,LA Galaxy,33,1992,5,1,144,35,35,22,59
Ernest Poku,NED,Forward,AZ Alkmaar,21,2004,1,1,76,29,30,65,38
Ernesto Torregrossa,VEN,Forward,Carrarese,33,1992,6,0,71,25,21,26,76
Ernie Weaver,ENG,Defender,Sheffield Weds,19,2006,6,4,354,35,15,12,36
Eros Mancuso,ARG,Defender,Fortaleza,26,3998,28,24,2137,73,73,75,47
Ervin Torres,USA,Midfielder,Austin,17,2007,1,0,8,33,32,53,13
Ervin Vaca,BOL,Midfielder,Bolívar,21,2004,4,2,207,38,59,48,37
Erwin Saavedra,BOL,Defender,Bolívar,29,1996,3,0,96,40,54,94,46
Erwin Sánchez,BOL,Midfielder,San Antonio Bulo Bulo,33,1992,4,1,111,33,18,37,53
Eryk Williamson,USA,Forward,Charlotte,28,1997,24,4,681,28,70,33,68
Escleizon Freita,0,Defender,Bolívar,0,0,1,0,2,35,14,11,13
Eser Gürbüz,NED,Forward,Heerenveen,18,2007,5,0,73,45,48,75,52
Esmir Bajraktarevic,BIH,Forward,PSV Eindhoven,20,2005,7,0,202,84,91,86,32
Espen van Ee,NED,Midfielder,Heerenveen,22,4006,5,1,140,79,19,45,51
Esquerdinha,BRA,Defender,QPR,19,2006,6,3,273,51,68,74,66
Estanis,ESP,Forward,Sampdoria,22,2003,3,1,104,31,25,88,29
Esteban Burgos,ARG,Defender,San Martín de San Juan,33,1992,12,10,888,42,35,36,44
Esteban Lozano,MEX,Forward,Puebla,22,2003,11,6,633,47,21,15,49
Esteban Pavez,CHI,Midfielder,Colo-Colo,35,1990,6,5,464,41,30,14,68
Estêvão Willian,BRA,Forward,Palmeiras,18,4014,16,14,1211,66,79,87,28
Ethan Bartlow,USA,Defender,Houston Dynamo,25,2000,22,14,1326,45,66,58,39
Ethan Galbraith,NIR,Midfielder,Swansea City,24,2001,12,11,936,49,72,64,47
Ethan Horvath,USA,Goalkeeper,Sheffield Weds,30,1995,8,8,719,52,54,44,44
Ethan Laird,ENG,Defender,Birmingham City,24,2001,7,4,373,51,78,88,81
Etienne Camara,FRA,Midfielder,Charleroi,22,2003,12,12,1039,38,41,29,75
Etienne Vaessen,SUR,Goalkeeper,Groningen,30,1995,7,7,630,52,94,55,50
Ettore Gliozzi,ITA,Forward,Modena,30,1995,9,8,655,75,43,34,47
Ettson Ayon,MEX,Forward,León,24,2001,7,3,354,37,21,21,27
Evan Bush,USA,Goalkeeper,Columbus Crew,39,1986,6,6,540,49,44,44,49
Evan Louro,USA,Goalkeeper,FC Cincinnati,29,1996,4,4,360,49,43,44,75
Evander,BRA,Midfielder,FC Cincinnati,27,1998,32,31,2737,87,91,85,29
Everaldo Stum,BRA,Forward,Fluminense,34,1991,20,8,816,58,36,30,41
Everardo Del Villar,MEX,Defender,Toluca,20,2005,7,6,497,46,46,35,29
Evert Linthorst,NED,Midfielder,Go Ahead Eag,25,2000,10,9,644,73,50,36,40
Everton Maceió,BRA,Forward,Mirassol,22,2003,6,1,147,36,69,83,53
Everton Ribeiro,BRA,Midfielder,Bahia,36,3978,30,27,2004,67,88,77,39
Everton Soares,BRA,Forward,Flamengo,29,3992,22,9,839,48,56,78,64
Evertton,BRA,Midfielder,Flamengo,22,4006,17,9,892,68,37,36,51
Ewerton,BRA,Defender,Juventude,24,2000,14,12,1036,47,60,54,56
Ewoud Pletinckx,BEL,Defender,OH Leuven,25,2000,12,12,1080,83,43,40,58
Exequiel Mereles,URU,Forward,Nacional,20,2005,1,0,25,31,43,57,18
Exequiel Zeballos,ARG,Forward,Boca Juniors,23,2002,21,6,705,70,60,88,50
Ezequiel Bonifacio,ARG,Forward,Ind. Rivadavia,31,1994,8,6,447,27,47,25,68
Ezequiel Bullaude,ARG,Forward,Tijuana,25,2000,5,0,81,81,26,32,80
Ezequiel Cannavo,ARG,Defender,Defensa y Just,23,2002,23,22,1827,69,61,73,68
Ezequiel Cañete,ARG,Forward,Unión,26,1999,2,0,46,25,29,43,55
Ezequiel Centurión,ARG,Goalkeeper,Ind. Rivadavia,28,1997,29,29,2610,49,44,44,63
Ezequiel Cerutti,ARG,Forward,San Lorenzo,33,1992,24,18,1535,49,70,58,55
Ezequiel Ham,SYR,Midfielder,Unión,31,1994,15,9,799,75,89,69,44
Ezequiel Herrera,ARG,Defender,San Lorenzo,22,2003,25,20,1819,39,50,61,54
Ezequiel Montagna,ARG,Forward,San Martín de San Juan,31,1994,4,2,175,28,32,35,34
Ezequiel Muñoz,ARG,Defender,Lanús,35,1990,19,14,1292,42,26,19,50
Ezequiel Neira,ARG,Defender,Carabobo,24,2001,2,2,152,35,15,12,27
Ezequiel Ponce,ARG,Forward,Houston Dynamo,28,1997,32,32,2669,65,29,23,50
Ezequiel Unsain,ARG,Goalkeeper,Necaxa,30,1995,14,14,1260,52,54,91,48
Faber Gil,COL,Midfielder,Nacional,30,1995,1,0,6,33,13,37,13
